no,rank,isbn13,title,author,description,publisher,pub_date,img_url,emotion_score,color,category
277958613,761,9788932374116 ,화가 나서 그랬어!,레베카 패터슨 지음 ;김경연 옮김,"자꾸만 화가 났던 벨라의 어느 하루를 되짚어 보며 감정을 표현하는 데 아직 서툰 아이들의 이야기를 풀어낸다. 꼭 내 얘기 같아서 재미있고 그동안 미처 보지 못했던 아이의 속마음을 들여다보며 공감하게 되는, 엄마와 아이가 함께 읽을 때 더욱 의미 있는 그림책이다.",현암사,2016,http://image.aladin.co.kr/product/8073/88/cover/8932374112_1.jpg,-10091,7,아동
277956359,477,9788934923206 ,(와작와작 꿀꺽) 책 먹는 아이,올리버 제퍼스 글·그림;유경희 옮김,"헨리는 책을 무척 좋아하는 아이다. 책은 어떤 맛일까 궁금해진 헨리는 글자 하나를 먹어 본다. 책의 맛을 알게 된 헨리. 처음에는 한 줄, 그 다음에는 한 장, 나중에는 책 한권을 통째로 먹게 된다. 헨리는 곧이어 엄청난 속도로 책을 먹어 치운다. 헨리는 책을 먹으면 먹을수록 똑똑해지고, 얼마 지나지 않아 학교 선생님보다 똑똑해진다.",김영사,2007,https://bookthumb-phinf.pstatic.net/cover/029/149/02914975.jpg?type=m1&udate=20170906,-10049,7,아동
277949686,828,9788934993506 ,잘못 걸린 짝,이은재,"중학년을 위한 한뼘도서관 시리즈 40권. 경제 수준으로 친구들을 판단하는 속물적인 주인공이 어렵게 사는 아이와 짝이 되면서 일어나는 갈등을 현실감 있게 그렸고, 그 과정에서 진실한 우정의 의미를 깨닫는 과정이 감동적으로 그려진다.",주니어김영사,2016,https://bookthumb-phinf.pstatic.net/cover/106/885/10688561.jpg?type=m1&udate=20170226,-10000,7,아동
277942398,394,9791190704014 ,나의 두발자전거,세바스티앙 플롱 글·그림 ;명혜권 옮김,"햇살 그림책 37권. 보조바퀴를 처음으로 두발자전거를 타는 아이의 좌충우돌 성장이야기이자, 흔들리고 넘어질 때마다 뒤를 단단하게 붙잡아주며 응원을 건네는 뭉치의 모습에서 양육자의 역할을 생각해보게 하는 그림책이다.",봄볕,2020,https://image.aladin.co.kr/product/23880/37/cover/k482639900_1.jpg,-9980,7,아동
277957348,478,9788959982912 ,"나의 영웅, 대디맨",미야니시 타츠야 글·그림 ;송소영 옮김,"고 녀석 맛있겠다의 작가 미야니시 타츠야의 작품으로, 일요일에도 회사에 가야 할 만큼 바쁜, 그래서 아이와 놀아 주기로 한 약속을 지키기 어려운 우리네 아빠들의 모습 속에 아이에 대한 아빠의 진심을 감동적이고 유쾌하게 그려낸 그림책이다.",달리,2015,http://image.aladin.co.kr/product/6306/14/cover/8959982911_1.jpg,-9952,7,아동
277955864,117,9788958077886 ,내가 듣고 싶은 말,"이정원 (지은이), 김태은 (그림)","엄마도 가끔은 실수로 말을 내뱉을 때가 있다. 아이를 사랑하지 않아서가 아니고, 상처 주려고 일부러 한 말도 아니건만, 아이와 엄마 모두에게 상처가 되는 말을 할 때가 있었을 것이다. 엄마와 아이 사이를 멀게도 가깝게도 만드는 건 어쩌면 사소한 말 한마디일지도 모른다.",뜨인돌어린이,2021,https://image.aladin.co.kr/product/26198/79/cover/8958077883_1.jpg,-9885,7,아동
277952229,431,9788967496654 ,무적 수첩,글: 김미애 ;그림: 원정민,"두뼘어린이 5권. 나무는 문수보다 키가 두 뼘이나 큰 데다 무섭게 생겨서 반 아이들이 함부로 대하지 못한다. 반면 문수는 몸집도 작고 여러모로 아주 평범한 아이다. 어느 날, 문수는 나무에게 약점이 잡히고 마는데….",키즈엠,2016,https://bookthumb-phinf.pstatic.net/cover/111/239/11123974.jpg?type=m1&udate=20180608,-9777,7,아동
277945424,564,9780399172755 ,The Day the Crayons Came Home (크레용이 돌아왔어!),드류 데이월트,〈뉴욕 타임스〉화제의 베스트셀러 《크레용이 화났어!》두 번째 이야기“제발 나 좀 데려가!” 버려진 크레용이 보낸 발칙한 편지《와작와작 꿀꺽 책 먹는 아이》의 작가 올리버 제퍼스의 상상력과 유머가 돋보이는...,PhilomelBooks,2015,https://bookthumb-phinf.pstatic.net/cover/094/303/09430307.jpg?type=m1&udate=20160303,-9723,7,아동
277945054,53,9791157495351 ,내 기분은 말이야,레아 뒤프렌느,"아이가 느끼는 열두 가지 기분을 아름다운 글과 그림으로 묘사한 기분 사전이다. 행복, 질투, 설렘, 무서움, 화 등의 다양한 기분을 아이가 겪어 봤을 법한 상황에 빗대어 쉽게 풀어냈다.",아이N,2018,https://bookthumb-phinf.pstatic.net/cover/134/471/13447163.jpg?type=m1&udate=20180413,-9713,7,아동
277948256,556,9788901068596 ,나쁜 어린이표 - 웅진 푸른교실 1,황선미,"아이의 눈으로 바라본 학교 생활이 살갑게 다가온다. 아이의 행동을 볼 때, 겉으로 드러난 결과만이 아니라 왜 그렇게 했는지 생각하게 하는 동화.  황선미 작가의 동화. 1999년 출간 되었던 책의 개정판이다.",웅진주니어,1999,https://bookthumb-phinf.pstatic.net/cover/001/824/00182450.jpg?type=m1&udate=20100414,-9666,7,아동
277958621,761,9788934974208 ,"저, 할 말 있어요!",저스틴 로버츠 글 ;김소연 옮김,"가장 작은 아이, 샐리가 은근한 괴롭힘과 이기적인 무관심이 벌어지던 학교를 변화시킨 감동적인 이야기다. 이 책을 읽은 어린이들은 ‘나는 작고 어리니 할 수 없어.’라는 두려움 대신 ‘나도 샐리처럼 해낼 수 있어.’라면서 손을 번쩍 드는 자신감을 얻게 될 것이다.",김영사,2016,http://image.aladin.co.kr/product/8274/34/cover/8934974206_1.jpg,-9505,7,아동
277955516,558,9788949180724 ,라치와 사자,마레크 베로니카 글·그림;이선아 옮김,"겁쟁이 라치가 사자의 도움을 받아 씩씩한 아이로 변화되어 가는 모습을 담은 그림책. 쉽게 접하지 못했던 헝가리 작품으로 독특한 그림체와 아이의 상상력을 복돋우는 글이 그림책읽기를 더 즐겁게 한다. 일본, 독일 등 세계 여러 나라의 언어로 번역되어 많은 사랑을 받은 작품이기도 하다.",비룡소,2001,http://image.aladin.co.kr/product/26/80/cover/8949180723_1.gif,-9480,7,아동
277951658,645,9788956053820 ,너 왜 울어? :자녀교육 그림책,바실리스 알렉사키스 글 ;전성희 옮김,"그림책의 형식을 띈 자녀교육서. 이 책은 엄마와 아이를 둘러싼 일상의 모습을 있는 그대로 보여줄 뿐이다. 그러나 그 흔하디흔한 일상의 모습은 충격적이기까지 하다. 엄마의 말들로만 이루어진 ‘텍스트’ 뒤로, ‘그림’ 속에서는 분명히 존재하지만 어디에도 들리지 않는 아이의 목소리는 극명한 대비를 이룬다.",북하우스 퍼블리셔스,2009,https://bookthumb-phinf.pstatic.net/cover/060/978/06097851.jpg?type=m1&udate=20170830,-9463,7,가정
277945232,53,9791191583403 ,화가 호로록 풀리는 책,"신혜영 (지은이), 김진화 (그림), 김민화 (감수)",아주 쉽고 재미있게 화를 푸는 다양한 방법을 알려 주는 그림책이다. 첫 장면부터 화가 잔뜩 난 아이를 마주하게 된다. 하지만 화가 난 이유를 묻지 않는다. 우선 아이가 화가 났다는 것을 공감하면서 시작한다. 그러면서 화를 푸는 다양한 방법을 하나씩 알려 준다.,위즈덤하우스,2021,https://image.aladin.co.kr/product/27055/5/cover/k242731489_1.jpg,-9305,7,아동
277941943,235,9788932374161 ,내가 팽이라면?,후쿠베 아키히로 글 ;엄혜숙 옮김,"내가 만약 장난감이 된다면 어떤 일이 벌어질까? 아이의 상상이 한창 꽃을 피우고 난 뒤에 하루 종일 장난감들이 이렇게나 애쓰고 있구나, 헤아려 보는 마음이 씨앗처럼 남아 책을 덮고 나서 더 많은 상상의 싹이 움트는 그림책이다.",현암사,2016,https://bookthumb-phinf.pstatic.net/cover/106/528/10652809.jpg?type=m1&udate=20160601,-9292,7,아동
277968655,903,9791158362027 ,착해야 하나요?,"로렌 차일드 (지은이), 장미란 (옮긴이)",★케이트 그리너웨이상 수상 작가 로렌 차일드 신작우리는 착한 아이도 나쁜 아이도 아니에요!누구나 인정하는 착한 아이 유진과 아무도 못 말리는 악동 제시 남매를 통해 나답게 사는 일의 중요성을 일깨워 주는 그림책케이트 그리너웨이상 수상 작가 로렌 차일드의 신작 그림책. 유진은 누구나 인정하는...,책읽는곰,2021,https://image.aladin.co.kr/product/26245/27/cover/k512738386_1.jpg,-9260,7,아동
277968373,647,9791130636429 ,초등 엄마 거리두기 법칙 - 아이가 자신감 있게 홀로 서는 힘,엄명자 (지은이),"혼자서도 끝까지 해내는 아이를 키우는 법을 담은 책이다. 저자는 현명한 엄마가 되려면 아이의 삶에 지나치게 개입하기보다는, 자신의 직접 미래를 꿈꾸고 계획할 수 있도록 도와주는 역할을 해야 한다고 말한다.",다산에듀,2021,https://image.aladin.co.kr/product/26837/95/cover/k702730390_1.jpg,-9172,7,가정
277957531,762,9788926385401 ,(신비아파트) 오싹오싹 무서운 이야기,"글: 잇츠플레이,김동기","어두컴컴한 밤, 자다가 갑자기 눈이 떠진 적이 있나? 한밤중에 누군가가 여러분을 부르는 듯한 소리를 들은 적은? 우연히 들어간 골목길에서 만난 여자, 매일매일 반복되는 꿈, 놀이터에서 만난 아이, 뭐든지 알려 준다는 SNS 친구…. 친구들이 겪게 된 무섭고도 오싹한 일들이 펼쳐진다.",서울문화사,2016-2018,https://bookthumb-phinf.pstatic.net/cover/111/021/11102132.jpg?type=m1&udate=20160923,-9152,7,아동
277955233,257,9791185298979 ,표지판 아이,전경혜 지음,꼬리가 보이는 그림책 18권. 저자는 여러 가지 기호와 의미를 담고 있는 표지판을 보고 문득 표지판으로 이야기를 만들어보면 어떨지 생각했다.,리젬,2016,https://bookthumb-phinf.pstatic.net/cover/107/117/10711743.jpg?type=m1&udate=20170907,-9110,7,아동
277947633,796,9788932375106 ,만타와 물고기 =The Manta and fish,쓰고 그린이: 엄선,"“하늘빛은 파도와 마주쳐 밝게 빛났고, 바다는 우리를 향해 수만 개의 손을 흔들며끝없는 노래를 불러 주었어.그때, 바다가 불러 주던 노래를 기억하니?”  아이는 주방 도마 위에 놓여 있는 물고기를 발견하고는 조심스레 다가갑니다. 물고기를 숨죽이며 바라보던 아이. 눈 속에서...",현암주니어,2020,https://image.aladin.co.kr/product/25208/35/cover/8932375100_1.jpg,-9046,7,아동
277940395,569,9791160574692 ,우리 엄마는 슈퍼우먼,글: 티머시 냅맨 ;옮김: 김현희,"아이의 눈에 비친 엄마의 모습을 '슈퍼우먼'으로 유쾌하게 표현한 사랑스러운 그림책이다. 책 속에 등장하는 엄마는 온 집 안을 누비며 기계 수리와 요리는 물론, 아이 머리 빗기기까지 순식간에 후딱 해낸다. 그런 엄마의 모습이 아이의 눈에는 마치 슈퍼우먼처럼 느껴진다.",이퍼블릭,2019,https://image.aladin.co.kr/product/18557/90/cover/k602534655_1.jpg,-9011,7,아동
277951062,365,9788901239941 ,코딱지 책 전쟁,백혜영 글 ;남주현 그림,"작은 책마을 50권. 코딱지왕이 되고 싶은 아이 세웅이의 기발한 도서관 책 정복기를 담은 작품이다. 늘상 코를 파서 코세웅이라는 별명을 지닌 아이, 고세웅. 생일날 선물로 받은 책 사자왕 형제의 모험은 세웅이를 신나는 놀이의 세계로 인도한다.",웅진씽크빅,2020,https://image.aladin.co.kr/product/23634/40/cover/8901239949_1.jpg,-8955,7,아동
277966091,366,9791191347012 ,아이의 그릇 :내 아이의 잠재력을 찾아주는 기질의 힘,이정화 지음,이정화 소장은 부모의 시각에서 도무지 이해할 수 없는 아이들과의 갈등을 해소할 수 있는 가장 좋은 방법은 아이의 기질을 정확하게 아는 것이라고 판단한 뒤 태어날 때부터 유전자 안에 이미 디자인되어 있는 ‘뇌 선호 유형’에 주목했다. 그리고 뇌 선호 유형을 효과적으로 구별하는 검사 도구인 ‘이머제네틱스’를 자녀교육에 접목시켜 이 책 『아이의 그릇』에 담아냈다.,포레스트북스,2021,https://image.aladin.co.kr/product/26081/68/cover/k302737157_1.jpg,-8916,7,가정
277958352,485,9788955823905 ,아빠가 달려갈게!,김영진 글·그림,"김영진 그림책 6권. 아이에게 무슨 일이 생기든 항상 너의 곁에 있을거라고 말하는 아빠의 마음을 담은 그림책이다. 아빠는 아이가 점점 자라 곧 자신만의 길을 걸어갈 것이고 자신의 도움은 필요하지 않을지라도, 항상 너의 편이 되어 달려갈거라고 말한다.",길벗어린이,2017,http://image.aladin.co.kr/product/10649/39/cover/8955823908_1.jpg,-8841,7,아동
277962844,130,9788954645614 ,오직 두 사람 :김영하 소설,지은이: 김영하,"김영하 소설집. 무슨 일이 일어났는지는 아무도 이후 7년 만이다. 제9회 김유정문학상 수상작 '아이를 찾습니다', 제36회 이상문학상 수상작 '옥수수와 나'를 포함해 일곱 편이 실렸다.",문학동네,2017,http://image.aladin.co.kr/product/10949/50/cover/8954645615_2.jpg,-8809,7,문학
277957996,222,9788997984879 ,이제 곧 이제 곧,오카다 고 글 ;김소연 옮김,"바람 그림책 시리즈 42권. 봄을 맞이하는 꼬마 토끼 이야기다. 이 책이 특별한 이유는, 그저 봄을 설명하는 게 아니라 온전히 아이의 입장에서 아이의 마음으로 봄의 설렘과 기쁨을 흠뻑 느끼게 해 준다는 데 있다.",천개의바람,2016,http://image.aladin.co.kr/product/7444/60/cover/899798487x_1.jpg,-8780,7,아동
277957689,762,9788949161129 ,도대체 넌 뭐가 될 거니?,황선미 글 ;선현경 그림,"학교가 시시해서 다니기 싫은 깜찍한 초등학교 1학년 아이의 이야기. 주인공 다정이에겐 처음 다니게 된 학교가 시시하고 실망스럽기만 하다. 이미 유치원에서 배웠던 한글을 또 배워야 하고, 자기보다 공부도 못하는 친구랑 한반을 해야 하고 심지어는 교실에서 똥을 싸는 아이랑 함께 지내야 하다니, 참을 수가 없다.",비룡소,2009,http://image.aladin.co.kr/product/331/40/cover/8949161125_1.jpg,-8772,7,아동
277956462,477,9788950980832 ,걱정하는 마음 안아주기,쇼나 이니스 글 ;엄혜숙 옮김,"A BIG HUG 안아주기 그림책 3권. 아이 스스로 무엇을 걱정하고 있는지 생각해 보고, 만약 걱정이 있는 것을 알았다면 그것을 어떻게 해결하면 좋을지, 걱정하는 마음을 어떻게 달래면 좋을지까지 아이의 눈높이에서 차근차근 안내한다.",북이십일,2019,https://image.aladin.co.kr/product/19150/27/cover/8950980835_1.jpg,-8762,7,아동
